hotel;reserva_cancelada;dias_entre_reserva_y_llegada;anio_llegada;mes_llegada;numero_semana_anio;dia_del_mes_llegada;numero_noches_finde;numero_noches_semanales;adultos;chicos;bebes;tipo_comida;pais_origen;segmento_mercado;canal_distribucion_reserva;huesped_repetido;numero_reservas_anteriores_canceladas;numero_reservas_anteriores_no_canceladas;tipo_habitacion_reservada;tipo_habitacion_asignada;numero_cambios_reserva;deposito;codigo_agencia;codigo_empresa;dias_espera_reserva;tipo_reserva;tarifa;n_cocheras_reservada;num_solicitudes_especiales
Resort Hotel;0;61;2017;May;21;22;1;0;1;0;0;BB;PRT;Corporate;Corporate;1;0;1;A;A;3;No Deposit;NULL;169;0;Transient-Party;50;1;1
Resort Hotel;0;55;2017;January;2;11;0;3;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;241;NULL;0;Transient;44.41;0;1
Resort Hotel;0;22;2017;January;2;12;0;2;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;240;NULL;0;Transient;48;0;1
Resort Hotel;0;90;2017;January;1;7;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;241;NULL;0;Transient;35.95;0;1
Resort Hotel;0;12;2017;January;2;12;0;2;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;NULL;0;Transient-Party;48;0;2
Resort Hotel;0;0;2017;January;2;14;0;1;2;0;0;BB;CHN;Direct;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient;44;0;0
Resort Hotel;0;4;2017;January;2;14;0;1;1;0;0;HB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;168;NULL;0;Transient-Party;68;0;0
Resort Hotel;0;4;2017;January;2;14;0;1;2;0;0;HB;PRT;Groups;TA/TO;0;0;0;A;E;0;No Deposit;168;NULL;0;Transient-Party;100;0;1
Resort Hotel;0;4;2017;January;2;14;0;1;1;0;0;HB;PRT;Groups;TA/TO;0;0;0;A;D;0;No Deposit;168;NULL;0;Transient-Party;68;0;0
Resort Hotel;0;4;2017;January;2;14;0;1;2;0;0;HB;PRT;Groups;TA/TO;0;0;0;A;D;0;No Deposit;168;NULL;0;Transient-Party;100;0;1
Resort Hotel;0;0;2017;January;2;14;0;1;2;0;0;BB;ITA;Direct;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient;44;0;0
Resort Hotel;0;6;2017;January;2;14;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;241;NULL;0;Transient;56.21;0;1
Resort Hotel;0;4;2017;January;2;14;0;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;C;0;No Deposit;177;NULL;0;Transient-Party;34;0;0
Resort Hotel;0;17;2017;January;2;13;1;2;2;0;0;BB;IRL;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;240;NULL;0;Transient;58;0;1
Resort Hotel;0;11;2017;January;2;12;1;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;NULL;0;Transient;58;0;0
Resort Hotel;0;0;2017;January;2;9;2;5;2;0;0;BB;CHE;Direct;Direct;0;0;0;F;F;2;No Deposit;NULL;NULL;0;Transient;76;1;0
Resort Hotel;0;2;2017;May;21;22;1;0;2;0;0;BB;PRT;Direct;TA/TO;1;0;3;C;C;0;No Deposit;NULL;NULL;0;Transient;105;0;1
Resort Hotel;0;18;2017;January;3;16;1;0;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;F;1;No Deposit;NULL;154;0;Transient;35;0;0
Resort Hotel;0;33;2017;January;2;14;2;1;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;NULL;0;Transient;69.33;0;2
Resort Hotel;0;1;2017;January;3;16;1;0;2;0;0;BB;ITA;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;NULL;0;Transient;68;1;1
Resort Hotel;0;41;2017;January;3;17;0;0;1;0;0;Undefined;PRT;Groups;Direct;0;0;0;A;A;1;No Deposit;NULL;NULL;0;Transient-Party;0;0;0
Resort Hotel;0;3;2017;January;3;17;0;0;1;0;0;Undefined;PRT;Groups;Direct;0;0;0;A;E;0;No Deposit;NULL;NULL;0;Transient-Party;0;0;0
Resort Hotel;0;1;2017;January;3;17;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;A;1;No Deposit;94;NULL;0;Transient;35;0;0
Resort Hotel;0;40;2017;January;3;16;1;1;1;0;0;HB;PRT;Groups;Direct;0;0;0;A;D;2;No Deposit;NULL;NULL;0;Transient-Party;48.75;0;0
Resort Hotel;0;0;2017;January;3;18;0;1;1;0;0;BB;PRT;Direct;Direct;1;0;0;A;A;1;No Deposit;NULL;NULL;0;Transient;57;1;0
Resort Hotel;0;2;2017;January;3;18;0;1;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;3;No Deposit;96;NULL;0;Transient;30;0;0
Resort Hotel;0;7;2017;May;21;24;0;1;2;0;0;BB;PRT;Direct;Direct;1;0;3;A;E;0;No Deposit;250;NULL;0;Transient;75;1;1
Resort Hotel;0;40;2017;January;3;16;1;2;1;0;0;Undefined;PRT;Groups;Direct;0;0;0;A;A;1;No Deposit;NULL;NULL;0;Transient-Party;55;0;0
Resort Hotel;0;1;2017;January;3;19;0;2;2;0;0;BB;FRA;Direct;TA/TO;0;0;0;D;D;1;No Deposit;NULL;NULL;0;Transient;62;1;0
Resort Hotel;0;40;2017;January;3;16;1;2;1;0;0;Undefined;ITA;Groups;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient-Party;55;0;0
Resort Hotel;0;40;2017;January;3;16;1;2;1;0;0;Undefined;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient-Party;55;0;0
Resort Hotel;0;4;2017;January;3;16;1;2;1;0;0;Undefined;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient-Party;55;0;0
Resort Hotel;0;40;2017;January;3;16;1;2;1;0;0;Undefined;PRT;Groups;Direct;0;0;0;A;D;1;No Deposit;NULL;NULL;0;Transient-Party;55;0;0
Resort Hotel;0;40;2017;January;3;16;1;2;1;0;0;Undefined;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient-Party;55;0;0
Resort Hotel;0;40;2017;January;3;16;1;2;1;0;0;Undefined;PRT;Groups;Direct;0;0;0;A;C;0;No Deposit;NULL;NULL;0;Transient-Party;62;1;0
Resort Hotel;0;40;2017;January;3;16;1;2;1;0;0;Undefined;PRT;Groups;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient;55;0;0
Resort Hotel;0;40;2017;January;3;16;1;2;1;0;0;Undefined;PRT;Groups;Direct;0;0;0;A;E;1;No Deposit;NULL;NULL;0;Transient-Party;55;0;0
Resort Hotel;0;0;2017;January;3;19;0;1;1;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;NULL;0;Transient;43;0;0
Resort Hotel;0;39;2017;January;2;13;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;E;0;No Deposit;241;NULL;0;Transient;34.82;0;1
Resort Hotel;0;1;2017;January;3;19;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;NULL;0;Transient;48;0;1
Resort Hotel;0;107;2017;January;3;17;0;5;3;1;0;BB;POL;Online TA;TA/TO;0;0;0;H;H;1;No Deposit;240;NULL;0;Transient;94;1;0
Resort Hotel;0;9;2017;January;3;19;0;3;1;0;0;BB;IRL;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;171;NULL;0;Transient;30;0;0
Resort Hotel;0;0;2017;January;3;21;0;1;2;0;0;BB;ITA;Online TA;TA/TO;0;0;0;A;D;2;No Deposit;240;NULL;0;Transient;48;0;0
Resort Hotel;0;56;2017;January;3;18;0;4;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;NULL;0;Transient;42;0;1
Resort Hotel;0;6;2017;March;10;9;0;1;1;0;0;BB;PRT;Corporate;Corporate;1;0;1;A;A;0;No Deposit;NULL;297;0;Transient;35;0;0
Resort Hotel;0;56;2017;January;3;19;2;5;2;0;0;BB;IRL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;NULL;0;Transient;44;0;1
Resort Hotel;0;8;2017;January;4;25;0;1;2;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;NULL;291;0;Transient;40;1;0
Resort Hotel;0;0;2017;January;3;19;2;5;1;0;0;BB;ISL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;NULL;0;Transient;43;0;1
Resort Hotel;0;1;2017;February;8;21;0;2;1;0;0;BB;PRT;Corporate;Corporate;1;0;1;A;A;0;No Deposit;94;NULL;0;Transient-Party;35;0;0
Resort Hotel;0;0;2017;January;4;26;0;1;1;0;0;BB;PRT;Direct;Direct;0;0;0;A;D;0;No Deposit;NULL;NULL;0;Transient;40;0;0
Resort Hotel;0;10;2017;January;4;26;0;1;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;NULL;269;0;Transient;35;0;0
Resort Hotel;0;1;2017;May;22;30;0;1;1;0;0;BB;PRT;Corporate;Corporate;1;0;3;A;A;0;No Deposit;NULL;269;0;Transient;45;0;0
Resort Hotel;0;0;2017;January;4;26;0;1;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;NULL;0;Transient;48;0;1
Resort Hotel;0;14;2017;January;4;25;0;3;1;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;314;NULL;0;Transient;34.4;0;0
Resort Hotel;0;51;2017;January;3;21;2;5;2;0;0;HB;GBR;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;241;NULL;0;Transient;68.92;0;1
Resort Hotel;0;3;2017;January;4;26;0;2;2;0;0;BB;PRT;Direct;Direct;0;0;0;A;D;1;No Deposit;NULL;NULL;0;Transient;40.5;0;0
Resort Hotel;0;6;2017;January;2;14;4;10;1;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;NULL;0;Transient;58;0;1
Resort Hotel;0;21;2017;January;4;26;0;3;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;NULL;0;Transient-Party;55;1;1
Resort Hotel;0;17;2017;January;4;28;0;1;2;0;0;BB;PRT;Groups;Corporate;0;0;0;A;A;0;Non Refund;NULL;504;0;Transient-Party;36;0;0
Resort Hotel;0;2;2017;January;4;28;0;1;2;0;0;HB;PRT;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;NULL;0;Transient;88;0;1
Resort Hotel;0;9;2017;January;4;28;0;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;D;E;0;No Deposit;240;NULL;0;Transient;78;0;0
Resort Hotel;0;0;2017;January;5;29;1;0;1;0;0;BB;PRT;Direct;Direct;0;0;0;E;E;0;No Deposit;NULL;NULL;0;Transient;65;0;0
Resort Hotel;0;16;2017;January;4;27;1;2;1;0;0;BB;PRT;Groups;Corporate;0;0;0;A;A;1;No Deposit;NULL;NULL;0;Transient-Party;35;0;0
Resort Hotel;0;1;2017;January;4;27;1;2;1;0;0;BB;PRT;Online TA;TA/TO;0;0;0;G;G;0;No Deposit;242;NULL;0;Transient-Party;95.67;1;1
Resort Hotel;0;7;2017;January;4;27;1;2;1;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;NULL;0;Transient-Party;43;0;1
Resort Hotel;0;18;2017;January;4;27;1;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;467;NULL;0;Transient;54.56;0;0
Resort Hotel;0;112;2017;January;4;28;2;1;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;NULL;0;Transient;37.8;0;2
Resort Hotel;0;0;2017;January;5;30;1;0;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;510;NULL;0;Transient;40;0;0
Resort Hotel;0;0;2017;January;5;30;1;0;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;510;NULL;0;Transient;40;0;0
Resort Hotel;0;4;2017;January;5;30;1;0;1;0;0;BB;GBR;Complementary;TA/TO;0;0;0;F;F;0;No Deposit;40;NULL;0;Transient;0;0;1
Resort Hotel;0;4;2017;January;5;29;2;1;2;2;0;BB;MAR;Online TA;TA/TO;0;0;0;C;C;0;No Deposit;314;NULL;0;Transient;57.4;1;0
Resort Hotel;0;45;2017;January;5;31;0;1;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;NULL;0;Transient;48;0;2
Resort Hotel;0;0;2017;February;5;1;0;0;2;0;0;BB;PRT;Online TA;TA/TO;1;0;0;A;D;0;No Deposit;240;NULL;0;Transient;0;0;1
Resort Hotel;0;11;2017;January;5;30;1;2;1;0;0;BB;AUT;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;NULL;0;Transient;50;0;0
Resort Hotel;0;0;2017;February;5;1;0;2;1;0;0;BB;PRT;Corporate;Corporate;0;0;0;A;D;0;No Deposit;NULL;154;0;Transient;35;0;0
Resort Hotel;0;0;2017;February;6;9;0;1;2;0;0;BB;PRT;Online TA;TA/TO;1;0;1;A;A;0;No Deposit;241;NULL;0;Group;36.96;0;1
Resort Hotel;0;177;2017;January;5;31;0;4;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;NULL;0;Transient;55.8;0;1
Resort Hotel;0;4;2017;January;4;28;2;5;2;0;0;HB;FRA;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;240;NULL;0;Transient;87;1;1
Resort Hotel;0;31;2017;February;5;3;0;1;2;0;0;BB;CHN;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;NULL;0;Transient-Party;55;1;1
Resort Hotel;0;27;2017;February;5;4;0;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;NULL;0;Transient-Party;48;0;1
Resort Hotel;0;0;2017;February;5;4;0;1;1;0;0;BB;PRT;Direct;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient-Party;43;0;0
Resort Hotel;0;4;2017;February;5;4;0;1;2;0;0;BB;PRT;Direct;Direct;0;0;0;A;D;0;No Deposit;250;NULL;0;Transient;40.5;0;1
Resort Hotel;0;0;2017;February;6;5;1;0;2;0;0;BB;NLD;Direct;Direct;0;0;0;H;G;0;No Deposit;250;NULL;0;Transient;100;1;0
Resort Hotel;0;1;2017;February;7;12;1;0;1;0;0;BB;PRT;Direct;Direct;1;0;1;E;E;0;No Deposit;NULL;NULL;0;Transient;68;0;2
Resort Hotel;0;10;2017;February;5;3;2;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;241;NULL;0;Transient;36.61;0;1
Resort Hotel;0;1;2017;February;6;6;1;0;2;0;0;BB;PRT;Direct;Direct;0;0;0;F;F;0;No Deposit;250;NULL;0;Transient-Party;92;1;0
Resort Hotel;0;14;2017;February;6;6;1;1;3;0;0;Undefined;PRT;Groups;Corporate;0;0;0;A;C;1;No Deposit;NULL;507;4;Transient-Party;120;0;0
Resort Hotel;0;10;2017;February;6;6;1;1;2;0;0;Undefined;PRT;Groups;Corporate;0;0;0;A;A;0;No Deposit;NULL;507;0;Transient-Party;90;0;0
Resort Hotel;0;23;2017;February;6;8;0;0;2;0;0;BB;CHE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;NULL;0;Transient;0;0;1
Resort Hotel;0;10;2017;February;6;6;1;1;2;0;0;Undefined;PRT;Groups;Corporate;0;0;0;A;A;0;No Deposit;NULL;507;0;Transient-Party;90;0;0
Resort Hotel;0;0;2017;February;6;8;0;1;1;0;0;BB;PRT;Direct;Direct;0;0;0;A;E;0;No Deposit;NULL;NULL;0;Transient;35;1;0
Resort Hotel;0;8;2017;February;6;8;0;1;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;G;G;1;No Deposit;146;NULL;0;Transient;68.2;1;0
Resort Hotel;0;1;2017;February;6;8;0;1;1;0;0;BB;PRT;Direct;Direct;0;0;0;A;D;0;No Deposit;250;NULL;0;Transient-Party;43;0;0
Resort Hotel;0;1;2017;February;6;9;0;1;2;0;0;BB;DNK;Direct;Direct;0;0;0;E;E;0;No Deposit;250;NULL;0;Transient;75;1;0
Resort Hotel;0;1;2017;February;9;27;1;0;1;0;0;BB;PRT;Direct;Direct;1;0;1;A;A;0;No Deposit;NULL;NULL;0;Transient-Party;55;0;0
Resort Hotel;0;0;2017;February;6;10;0;1;2;0;0;BB;PRT;Direct;Direct;1;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient-Party;48;0;1
Resort Hotel;0;20;2017;February;6;10;0;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;467;NULL;0;Transient;34.56;0;0
Resort Hotel;0;216;2017;February;5;3;2;6;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;NULL;0;Transient;64.8;1;2
Resort Hotel;0;0;2017;February;6;10;0;1;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;NULL;0;Transient;48;0;1
Resort Hotel;0;14;2017;February;6;6;1;4;3;0;0;SC;PRT;Complementary;Corporate;0;0;0;A;I;4;No Deposit;NULL;507;4;Transient-Party;48;0;0
Resort Hotel;0;0;2017;February;6;10;0;1;2;0;0;BB;USA;Direct;Direct;0;0;0;E;E;0;No Deposit;NULL;NULL;0;Transient;68;0;0
Resort Hotel;0;3;2017;February;6;10;0;2;2;1;0;Undefined;PRT;Direct;Direct;0;0;0;A;C;1;No Deposit;250;NULL;0;Transient-Party;163;1;2
Resort Hotel;0;24;2017;February;6;11;0;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;E;E;1;No Deposit;171;NULL;0;Transient;50;0;0
Resort Hotel;0;0;2017;February;6;11;0;1;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;I;0;No Deposit;240;NULL;0;Transient;48;0;1
Resort Hotel;0;2;2017;February;6;11;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;NULL;0;Transient;48;0;1
Resort Hotel;0;23;2017;February;6;11;0;1;2;0;0;BB;PRT;Direct;Direct;0;0;0;D;D;0;No Deposit;250;NULL;0;Transient;103;0;3
Resort Hotel;0;1;2017;February;6;11;1;1;2;1;0;SC;PRT;Online TA;TA/TO;0;0;0;A;I;1;No Deposit;314;NULL;0;Transient;0;1;0
Resort Hotel;0;1;2017;February;7;15;0;1;2;1;0;BB;PRT;Online TA;TA/TO;0;0;0;G;G;0;No Deposit;NULL;NULL;0;Transient;105;1;1
Resort Hotel;0;0;2017;February;7;14;0;1;2;0;0;BB;PRT;Direct;Direct;0;0;0;D;D;1;No Deposit;NULL;NULL;0;Transient;68;0;0
Resort Hotel;0;0;2017;February;7;14;0;2;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;241;NULL;0;Transient;52.35;0;1
Resort Hotel;0;94;2017;February;7;13;1;3;1;0;0;HB;GBR;Groups;TA/TO;0;0;0;A;A;0;No Deposit;152;NULL;0;Transient-Party;44;0;0
Resort Hotel;0;94;2017;February;7;13;1;3;2;0;0;HB;GBR;Groups;TA/TO;0;0;0;A;A;0;No Deposit;152;NULL;0;Transient-Party;62;0;1
Resort Hotel;0;207;2017;February;7;13;1;3;2;0;0;HB;PRT;Groups;TA/TO;0;0;0;E;E;0;No Deposit;152;NULL;113;Transient-Party;78;0;1
Resort Hotel;0;94;2017;February;7;13;1;3;2;0;0;HB;GBR;Groups;TA/TO;0;0;0;A;A;0;No Deposit;152;NULL;0;Transient-Party;62;0;0
Resort Hotel;0;94;2017;February;7;13;1;3;1;0;0;HB;GBR;Groups;TA/TO;0;0;0;A;A;0;No Deposit;152;NULL;0;Transient-Party;44;0;0
Resort Hotel;0;29;2017;February;7;15;0;3;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;240;NULL;0;Transient;48;0;1
Resort Hotel;0;19;2017;February;6;11;2;5;1;1;0;BB;CHN;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;314;NULL;0;Transient;46.4;0;1
Resort Hotel;0;192;2017;January;2;14;10;25;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;NULL;0;Transient;34;0;0
Resort Hotel;0;96;2017;March;12;19;2;5;1;0;0;BB;PRT;Groups;TA/TO;0;0;2;A;D;0;No Deposit;177;NULL;0;Transient-Party;30;0;0
Resort Hotel;0;3;2017;February;7;18;0;1;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;436;NULL;0;Transient;42;1;0
Resort Hotel;0;7;2017;February;7;17;0;2;2;0;0;BB;PRT;Direct;Direct;0;0;0;A;D;0;No Deposit;NULL;NULL;0;Transient;54;0;1
Resort Hotel;0;73;2017;February;7;17;1;2;2;0;0;BB;GBR;Corporate;Corporate;0;0;0;A;A;0;No Deposit;NULL;498;0;Transient-Party;40;0;0
Resort Hotel;0;16;2017;February;7;17;1;2;1;0;0;BB;GBR;Corporate;Corporate;0;0;0;A;A;0;No Deposit;NULL;498;0;Transient-Party;40.67;1;1
Resort Hotel;0;0;2017;February;8;19;1;0;2;0;0;BB;GBR;Direct;Direct;0;0;0;E;E;0;No Deposit;250;NULL;0;Transient-Party;80;0;0
Resort Hotel;0;0;2017;February;7;17;1;2;2;0;0;BB;DEU;Direct;Direct;0;0;0;E;E;0;No Deposit;NULL;NULL;0;Transient;76;0;0
Resort Hotel;0;22;2017;February;7;17;1;2;2;0;0;BB;PRT;Direct;Direct;0;0;0;F;F;0;No Deposit;250;NULL;0;Transient;70;0;1
Resort Hotel;0;73;2017;February;7;17;1;2;2;0;0;BB;GBR;Corporate;Corporate;0;0;0;A;A;0;No Deposit;NULL;498;0;Transient-Party;40;0;0
Resort Hotel;0;16;2017;February;7;17;1;2;2;0;0;BB;GBR;Corporate;Corporate;0;0;0;A;A;0;No Deposit;NULL;498;0;Transient-Party;40;0;0
Resort Hotel;0;0;2017;February;8;20;1;0;1;0;0;BB;ESP;Direct;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient;48;0;0
Resort Hotel;0;3;2017;February;8;20;1;0;1;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;NULL;0;Transient;43;0;1
Resort Hotel;0;15;2017;February;7;14;2;5;1;0;0;BB;FRA;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;240;NULL;0;Transient;69.71;0;2
Resort Hotel;0;4;2017;April;16;17;1;3;1;0;0;BB;PRT;Corporate;Corporate;1;0;3;A;C;0;No Deposit;NULL;515;0;Transient;45;0;1
Resort Hotel;0;0;2017;February;8;21;0;1;2;0;0;BB;PRT;Direct;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient;60;1;0
Resort Hotel;0;150;2017;February;7;17;2;3;2;0;0;HB;FRA;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;NULL;0;Transient;58.4;1;0
Resort Hotel;0;37;2017;February;7;16;2;5;1;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;40;NULL;0;Contract;35.5;1;1
Resort Hotel;0;0;2017;February;8;22;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;NULL;0;Transient-Party;68;0;0
Resort Hotel;0;26;2017;February;7;18;2;3;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;40;NULL;0;Transient;35.72;0;0
Resort Hotel;0;18;2017;February;7;18;2;4;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;57;NULL;0;Transient;34;0;0
Resort Hotel;0;2;2017;February;8;23;0;2;1;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;A;1;No Deposit;68;NULL;0;Transient-Party;0;0;0
Resort Hotel;0;2;2017;February;8;23;0;2;3;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;C;1;No Deposit;68;NULL;0;Transient-Party;82.5;0;0
Resort Hotel;0;22;2017;February;8;23;0;2;2;0;0;Undefined;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;68;NULL;0;Transient-Party;60;0;0
Resort Hotel;0;22;2017;February;8;23;0;2;2;0;0;Undefined;ESP;Groups;TA/TO;0;0;0;A;A;0;No Deposit;68;NULL;0;Transient-Party;60;0;0
Resort Hotel;0;22;2017;February;7;18;2;5;2;1;0;BB;SWE;Online TA;TA/TO;0;0;0;G;G;1;No Deposit;240;NULL;0;Transient;88;0;0
Resort Hotel;0;70;2017;February;8;22;0;4;3;0;0;BB;GBR;Corporate;Corporate;0;0;0;A;A;1;No Deposit;NULL;405;0;Transient-Party;58;0;0
Resort Hotel;0;70;2017;February;8;22;0;4;2;0;0;BB;GBR;Corporate;Corporate;0;0;0;A;A;0;No Deposit;NULL;405;0;Transient-Party;42;0;0
Resort Hotel;0;3;2017;February;8;25;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;E;E;1;No Deposit;240;NULL;0;Transient;80;0;2
Resort Hotel;0;16;2017;February;8;20;2;5;2;0;0;HB;GBR;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;467;NULL;0;Transient;82.02;1;0
Resort Hotel;0;3;2017;February;9;26;1;0;1;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;314;NULL;0;Transient;39.6;1;0
Resort Hotel;0;18;2017;February;8;25;1;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;NULL;0;Transient;62;0;1
Resort Hotel;0;62;2017;February;8;25;1;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;240;NULL;0;Transient;48;0;1
Resort Hotel;0;51;2017;February;8;25;1;1;2;0;0;BB;PRT;Direct;Direct;0;0;0;A;A;1;No Deposit;250;NULL;0;Transient;44;0;0
Resort Hotel;0;3;2017;February;9;26;1;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;314;NULL;0;Transient;43.2;0;3
Resort Hotel;0;119;2017;February;8;25;2;1;2;0;0;BB;ITA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;NULL;0;Transient;62;0;0
Resort Hotel;0;47;2017;February;8;25;2;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;240;NULL;0;Transient;85;1;1
Resort Hotel;0;4;2017;February;8;25;2;1;2;1;0;BB;PRT;Online TA;TA/TO;0;0;0;A;C;1;No Deposit;240;NULL;0;Transient;82.33;1;1
Resort Hotel;0;11;2017;February;9;27;1;0;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;436;NULL;0;Transient;34;1;0
Resort Hotel;0;69;2017;February;8;21;2;5;2;0;0;BB;GBR;Corporate;Corporate;0;0;0;A;A;0;No Deposit;NULL;405;0;Transient-Party;44;0;0
Resort Hotel;0;21;2017;February;8;25;2;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;240;NULL;0;Transient-Party;61.33;0;2
